x, y, z
44.86,19.08,0.08
16.75,23.34,-0.08
16.45,20.16,0.08
10.19,20.63,0.19
16.98,26.46,-0.17
16.95,24.75,-0.10
27.92,26.30,-0.15
14.00,26.55,-0.12
17.27,20.54,0.04
44.83,19.03,0.08
10.27,22.25,-0.02
9.49,26.88,0.01
10.70,24.03,0.04
43.06,26.40,-0.17
39.21,26.55,-0.19
10.44,23.52,-0.05
9.88,24.35,0.00
10.35,26.08,-0.07
28.06,26.67,-0.18
11.34,26.70,-0.06
10.02,26.81,-0.16
20.44,26.59,-0.12
7.80,23.57,0.02
15.50,26.63,-0.07
33.53,26.36,-0.21
41.65,26.69,-0.17
10.14,19.33,0.20
16.19,26.62,-0.05
15.64,26.26,-0.18
11.49,22.76,-0.08
44.82,27.43,-0.20
9.67,22.97,0.00
23.22,26.47,-0.16
45.24,22.40,-0.04
13.09,26.14,-0.12
45.25,25.40,-0.16
7.83,23.12,0.02
10.69,24.04,0.10
9.23,26.15,-0.03
10.71,23.80,-0.03
45.63,21.63,-0.13
17.11,20.30,0.07
16.34,22.17,0.02
10.60,21.58,0.00
16.56,26.41,-0.21
18.23,20.74,0.02
17.72,23.28,-0.05
17.74,26.01,-0.14
16.11,20.75,0.08
9.89,26.84,-0.06
10.73,24.06,-0.01
27.14,26.33,-0.15
31.98,26.30,-0.24
43.72,27.38,-0.18
25.92,26.48,-0.21
43.85,26.40,-0.19
25.62,26.24,-0.16
9.65,19.91,0.10
8.54,20.65,0.11
10.72,23.79,-0.03
21.66,26.76,-0.19
10.59,23.95,0.12
9.23,26.10,-0.03
25.93,26.78,-0.11
16.69,20.48,0.09
41.34,26.68,-0.17
16.24,21.59,0.06
9.87,21.15,0.07
16.25,23.04,-0.07
11.79,26.11,-0.01
10.64,23.95,0.09
13.34,26.11,-0.15
10.17,26.17,-0.05
13.83,26.56,-0.12
33.45,26.32,-0.20
14.14,26.09,-0.22
41.43,26.46,-0.19
17.58,26.16,-0.08
9.99,20.89,0.23
17.39,26.42,-0.07
17.25,20.96,0.04
10.11,26.69,-0.10
8.28,26.99,0.05
22.30,26.60,-0.16
22.70,26.58,-0.17
18.04,20.82,0.19
9.56,22.95,-0.00
22.89,26.65,-0.16
38.74,26.23,-0.20
17.44,26.41,-0.07
8.00,24.15,0.02
16.52,20.16,0.22
16.39,22.68,-0.05
16.23,26.26,-0.18
11.20,26.67,-0.06
8.78,21.20,0.02
8.56,20.53,0.23
9.95,19.78,0.16
17.10,24.57,-0.13
21.08,26.30,-0.16
9.91,24.41,-0.00
9.67,23.71,-0.03
17.50,26.61,-0.06
10.03,25.19,0.08
17.91,26.43,-0.19
9.04,26.88,-0.02
10.70,24.04,0.04
23.44,26.65,-0.18
23.73,26.43,-0.15
26.32,26.24,-0.16
16.20,26.24,-0.18
18.77,26.90,-0.13
45.60,26.14,-0.19
45.33,21.36,-0.02
10.07,26.38,-0.02
10.75,22.90,-0.03
10.42,23.22,0.06
45.66,26.35,-0.23
15.66,26.29,-0.03
45.32,25.04,-0.17
10.36,26.66,-0.10
11.45,22.83,-0.08
45.33,20.63,0.03
10.87,22.87,0.01
23.87,26.56,-0.19
25.74,26.77,-0.10
16.24,23.30,-0.11
45.18,22.57,0.02
45.42,26.82,-0.20
15.53,26.25,-0.03
36.83,26.27,-0.19
17.73,25.03,0.05
10.18,21.94,-0.01
45.55,20.84,-0.07
43.36,26.38,-0.22
45.63,21.56,-0.13
30.80,26.81,-0.18
22.80,26.26,-0.16
11.87,26.09,-0.01
16.39,24.64,-0.22
16.30,22.98,-0.08
41.98,26.46,-0.18
16.67,25.03,-0.11
17.74,23.89,-0.05
24.21,26.75,-0.16
17.45,24.38,-0.08
10.53,22.97,-0.01
12.05,26.20,-0.10
9.79,24.24,-0.01
9.74,20.96,0.07
16.91,26.56,-0.09
9.03,25.87,0.18
16.38,26.30,-0.19
23.88,26.52,-0.18
45.17,22.64,0.02
10.75,22.92,0.02
18.83,26.45,-0.20
10.71,24.00,0.07
13.87,26.64,0.01
10.38,22.68,-0.02
40.38,26.37,-0.19
8.29,26.07,0.16
9.54,19.51,0.13
12.56,26.23,-0.06
12.05,26.19,-0.11
16.28,24.31,-0.19
19.78,26.31,-0.20
37.09,26.25,-0.17
29.48,26.33,-0.21
16.84,20.74,0.16
44.69,15.11,0.18
19.43,26.38,-0.15
10.74,23.98,0.06
10.72,24.02,0.03
18.85,21.38,0.19
15.66,26.27,-0.19
7.94,24.11,-0.01
39.79,26.35,-0.21
10.70,24.02,-0.03
13.45,26.64,0.01
45.43,20.27,-0.02
39.21,26.37,-0.20
16.70,26.23,-0.18
10.32,25.00,0.08
9.74,22.03,0.02
20.25,26.32,-0.18
17.48,26.42,-0.22
7.98,26.86,0.07
25.35,26.82,-0.18
13.54,26.12,-0.21
17.77,24.20,-0.03
16.38,19.90,0.24
10.40,24.88,0.06
10.08,22.93,0.03
10.57,23.94,-0.03
13.52,26.62,0.00
44.11,27.43,-0.19
10.43,25.97,-0.07
9.46,20.68,0.07
10.75,23.99,0.01
24.69,26.57,-0.17
10.75,23.75,-0.02
10.57,21.73,0.02
14.01,26.63,-0.02
32.45,26.84,-0.17
18.36,22.76,0.02
17.68,24.69,-0.22
26.85,26.36,-0.13
18.81,21.88,0.10
9.77,21.32,0.15
10.24,22.12,-0.00
17.56,23.68,-0.06
43.97,27.41,-0.19
10.42,26.88,-0.07
45.51,24.82,-0.19
9.05,20.58,0.11
26.86,26.37,-0.13
16.34,23.47,-0.10
10.73,24.01,0.04
18.88,21.10,-0.02
12.69,26.16,-0.11
41.37,26.42,-0.19
10.26,25.14,0.01
10.55,22.87,0.05
17.73,24.96,-0.07
24.19,26.25,-0.15
23.43,26.55,-0.15
8.18,20.43,0.19
9.88,24.44,-0.03
45.02,17.38,0.12
10.52,24.42,-0.06
9.89,24.39,-0.02
20.51,26.32,-0.19
8.59,26.01,0.16
16.31,22.94,-0.07
17.43,26.32,-0.06
9.49,21.33,0.05
16.32,23.71,-0.20
11.65,22.77,-0.08
16.81,24.56,-0.08
10.51,21.20,0.06
10.69,23.80,-0.01
9.14,22.94,0.00
10.20,21.94,0.11
39.03,26.31,-0.19
37.34,26.51,-0.15
7.86,24.02,-0.01
21.43,26.38,-0.16
11.70,26.65,-0.15
11.90,26.53,-0.01
17.10,24.57,-0.09
14.05,26.55,-0.15
10.72,24.06,-0.00
9.77,22.19,0.02
18.32,26.62,-0.11
10.60,23.86,-0.06
23.17,26.65,-0.19
8.28,23.18,-0.10
10.69,23.78,0.02
16.48,24.25,-0.13
9.76,22.13,0.00
16.70,26.20,-0.16
18.46,22.73,0.04
10.67,24.01,0.04
37.72,26.23,-0.18
17.72,25.06,0.06
10.76,23.78,-0.12
10.64,23.54,-0.05
18.86,21.06,-0.02
9.38,24.04,-0.00
11.28,23.00,-0.08
44.36,15.86,0.16
10.11,26.12,-0.02
10.79,23.94,0.01
16.75,25.70,-0.26
42.04,26.46,-0.17
14.31,26.62,-0.06
10.70,24.00,-0.02
8.95,23.02,-0.03
10.79,24.04,0.01
17.76,26.65,-0.08
17.43,26.38,-0.10
10.29,21.69,-0.02
9.94,25.47,-0.12
9.38,25.41,0.06
12.01,26.56,-0.01
17.95,24.39,-0.08
17.65,26.43,-0.17
17.77,25.31,-0.04
17.14,20.90,0.17
44.35,16.89,0.20
10.04,21.32,0.24
10.45,26.45,0.06
35.71,26.78,-0.16
10.40,24.46,-0.13
17.34,26.64,-0.06
45.21,19.39,0.07
45.52,25.75,-0.19
8.14,20.18,0.20
19.65,26.86,-0.15
8.76,21.00,0.13
17.19,20.44,-0.01
9.71,20.13,0.05
10.83,23.82,-0.06
26.33,26.77,-0.10
16.72,24.45,-0.15
26.38,26.23,-0.16
27.01,26.35,-0.09
11.75,22.80,-0.08
26.85,26.43,-0.17
34.85,26.85,-0.16
10.17,25.51,-0.09
20.80,26.67,-0.12
45.35,24.17,-0.09
39.07,26.54,-0.19
45.28,24.88,-0.15
9.98,21.03,0.22
31.39,26.80,-0.18
45.06,17.59,0.10
23.93,26.52,-0.17
34.23,26.37,-0.16
16.58,25.40,-0.16
10.39,24.20,-0.10
8.22,19.85,0.20
13.69,26.60,-0.15
17.57,26.44,-0.16
19.83,26.32,-0.17
16.43,26.36,-0.17
37.66,26.27,-0.16
45.26,18.05,0.14
11.95,26.06,-0.11
13.04,26.65,-0.16
45.29,18.13,0.17
45.19,22.78,-0.03
16.23,21.18,0.06
10.38,22.94,0.08
10.80,23.81,-0.07
45.25,22.34,-0.03
9.21,20.57,0.07
10.55,23.85,-0.01
15.91,26.23,-0.19
9.74,24.18,-0.01
9.79,22.46,-0.03
10.37,23.46,-0.04
36.53,26.61,-0.17
32.49,26.87,-0.17
9.25,25.58,0.05
9.46,20.43,0.05
43.13,26.40,-0.18
10.70,24.02,0.05
8.17,19.89,0.20
43.77,27.38,-0.18
12.93,25.97,-0.20
16.23,19.97,0.26
13.91,26.14,-0.20
9.34,22.91,-0.02
13.07,26.13,-0.15
45.65,22.43,-0.07
33.76,26.87,-0.16
15.03,26.28,-0.05
25.58,26.53,-0.18
20.67,26.64,-0.10
8.10,26.95,0.05
17.72,24.37,-0.11
13.74,26.18,-0.17
20.11,26.84,-0.16
9.04,23.71,-0.03
24.32,26.23,-0.17
10.77,23.97,0.00
18.23,22.75,-0.04
16.08,26.62,-0.02
9.75,19.80,0.07
16.65,19.78,0.25
10.72,23.81,0.01
7.86,23.95,-0.01
8.57,20.91,0.22
37.43,26.49,-0.17
17.01,22.27,-0.03
16.86,22.61,-0.05
18.70,20.66,0.16
8.59,20.56,0.11
12.07,26.64,-0.10
10.69,23.80,-0.02
44.45,26.36,-0.17
33.55,26.83,-0.16
45.18,19.34,0.13
10.37,22.69,0.07
45.51,26.81,-0.21
11.90,22.85,-0.08
38.30,26.30,-0.19
45.20,22.85,-0.08
11.80,26.10,-0.07
10.50,24.80,-0.05
17.77,26.89,-0.11
16.18,20.24,0.10
10.41,21.11,0.05
25.98,26.26,-0.13
12.26,26.62,-0.12
44.36,15.41,0.21
9.99,20.29,0.21
10.45,25.90,-0.08
9.55,21.47,0.08
18.92,21.15,0.09
17.86,26.44,-0.19
19.52,26.36,-0.16
9.56,21.04,0.09
10.75,26.74,-0.10
9.58,19.95,0.15
10.04,19.12,0.19
20.71,26.26,-0.13
35.25,26.37,-0.19
43.28,26.38,-0.22
16.67,25.04,-0.11
9.14,23.96,-0.02
8.11,23.04,0.01
13.30,26.12,-0.14
17.02,22.22,-0.03
8.78,20.07,0.19
18.52,20.94,0.11
16.97,26.60,-0.10
18.48,20.61,0.11
10.07,26.81,-0.16
11.14,23.05,-0.09
18.44,26.41,-0.09
10.70,24.02,-0.06
15.38,26.83,-0.09
17.75,22.89,-0.01
45.66,22.73,-0.06
10.72,24.00,0.07
10.64,24.25,-0.07
15.21,26.81,-0.14
24.19,26.56,-0.15
21.46,26.33,-0.19
28.71,26.35,-0.21
11.51,26.22,-0.05
41.71,26.46,-0.19
15.24,26.67,-0.05
18.38,20.63,0.07
7.98,26.26,0.14
8.93,22.95,-0.02
17.68,26.42,-0.15
16.30,25.17,-0.21
34.94,26.34,-0.19
9.82,19.51,0.14
36.88,26.52,-0.14
43.19,27.14,-0.19
30.73,26.82,-0.18
10.20,20.55,0.15
18.84,26.90,-0.13
10.67,23.76,-0.02
17.78,24.33,-0.05
10.65,23.96,0.02
11.03,26.30,-0.07
23.03,26.30,-0.15
10.55,22.81,-0.06
22.68,26.28,-0.15
17.49,21.02,0.08
10.47,22.43,-0.00
8.12,23.57,-0.09
8.78,25.98,0.17
45.63,24.39,-0.12
18.53,26.61,-0.09
10.75,23.75,-0.02
10.63,23.99,0.05
9.36,21.04,0.10
45.33,21.16,-0.01
16.10,20.88,0.02
25.79,26.47,-0.19
16.39,23.96,-0.14
22.28,26.40,-0.15
17.33,26.31,-0.17
17.82,24.29,-0.17
8.15,20.41,0.17
45.53,20.79,-0.06
14.23,26.24,-0.10
44.36,15.99,0.22
40.38,26.58,-0.16
7.87,24.06,-0.01
8.55,20.29,0.21
16.33,23.51,-0.10
22.46,26.60,-0.12
45.65,25.45,-0.21
11.90,26.07,-0.10
20.45,26.31,-0.20
17.29,26.42,-0.09
19.22,26.88,-0.14
10.70,23.80,-0.05
10.79,26.76,-0.07
10.70,24.01,-0.05
16.81,20.72,0.11
10.78,24.01,-0.00
10.37,25.65,-0.08
19.01,26.40,-0.12
24.25,26.24,-0.16
35.90,26.71,-0.18
17.73,23.23,-0.04
17.76,24.41,-0.07
34.29,26.80,-0.15
15.43,26.63,-0.07
18.72,26.43,-0.14
10.39,22.65,0.08
16.86,26.48,-0.18
9.79,24.21,-0.01
17.37,26.42,-0.21
10.06,21.36,0.14
7.77,23.72,0.01
22.00,26.31,-0.14
17.15,26.41,-0.11
10.72,23.80,0.01
9.32,26.24,-0.03
18.83,22.67,0.09
45.05,26.22,-0.19
10.20,25.27,-0.07
10.73,26.79,-0.07
17.21,26.75,-0.10
45.33,20.69,0.03
10.32,23.61,-0.06
18.63,20.91,0.19
16.30,24.40,-0.19
22.61,26.30,-0.11
33.54,26.34,-0.19
16.34,25.30,0.02
10.25,22.66,0.03
13.39,26.27,-0.10
45.62,21.02,-0.10
25.24,26.83,-0.19
10.39,24.41,-0.13
16.88,20.82,0.18
10.74,23.78,0.03
8.41,26.05,0.16
37.15,26.25,-0.17
20.32,26.32,-0.19
32.78,26.35,-0.18
10.00,25.77,-0.00
17.10,24.66,-0.10
10.56,23.86,-0.08
9.90,25.35,-0.12
16.75,24.52,-0.13
16.40,22.59,-0.04
11.19,23.04,-0.09
11.19,26.34,-0.03
17.52,21.32,0.01
16.92,22.49,-0.06
21.94,26.31,-0.14
24.38,26.55,-0.17
16.71,19.78,0.20
9.68,20.26,0.07
10.14,26.18,-0.01
10.76,23.94,0.04
29.55,26.34,-0.21
18.75,20.73,0.03
10.46,25.52,-0.11
19.53,26.58,-0.09
16.58,25.15,-0.13
27.69,26.68,-0.17
18.69,22.20,0.16
16.67,20.45,0.09
10.76,23.83,-0.08
10.73,23.99,0.08
22.24,26.60,-0.13
9.97,26.80,-0.17
45.28,25.19,-0.15
10.02,22.34,0.03
16.65,24.35,-0.12
36.18,26.33,-0.18
10.45,25.11,-0.11
11.28,26.71,-0.06
30.41,26.79,-0.17
16.26,21.33,0.05
9.80,21.45,0.12
8.70,20.33,0.08
11.31,26.63,-0.10
16.81,25.82,-0.23
15.84,20.22,0.12
10.27,21.10,0.03
10.70,23.80,-0.03
11.92,22.85,-0.06
16.24,21.50,0.06
8.37,24.21,0.11
36.38,26.36,-0.21
11.26,26.31,-0.03
17.29,24.54,-0.12
18.09,26.96,-0.13
41.92,26.80,-0.19
9.24,20.42,0.06
8.66,20.92,0.13
18.02,26.46,-0.18
16.25,23.16,-0.06
10.33,25.12,0.08
9.91,21.23,0.05
9.38,20.70,0.13
14.21,26.09,-0.20
10.56,23.87,0.11
24.26,26.53,-0.15
9.74,21.05,0.25
11.08,23.03,-0.10
18.22,20.89,0.09
25.42,26.44,-0.19
45.20,15.74,0.16
23.23,26.34,-0.15
10.75,23.97,0.00
9.62,22.81,-0.04
16.77,24.54,-0.18
16.70,24.39,-0.13
10.56,23.85,-0.07
10.37,22.81,0.01
25.51,26.46,-0.19
9.69,23.73,-0.06
17.79,25.72,-0.09
45.14,19.30,0.13
44.28,17.60,0.22
45.31,25.09,-0.17
9.95,19.30,0.09
18.49,20.62,0.11
39.35,26.57,-0.15
15.74,26.33,-0.03
21.09,26.65,-0.11
9.23,26.88,-0.00
10.47,25.75,-0.09
9.58,20.85,0.14
9.80,19.64,0.06
15.70,20.60,0.08
10.19,21.84,0.12
9.38,23.73,-0.01
9.20,20.61,0.13
8.97,23.71,-0.04
45.18,22.71,-0.02
10.74,23.95,0.04
8.91,25.94,0.17
44.54,18.71,0.12
10.65,23.78,-0.04
25.06,26.81,-0.18
18.49,21.72,0.12
22.18,26.61,-0.14
45.19,15.06,0.16
12.62,26.58,0.03
37.94,26.20,-0.22
10.54,24.35,-0.06
41.80,26.76,-0.18
10.82,23.81,-0.04
9.57,19.93,0.16
26.81,26.37,-0.16
10.24,22.52,-0.01
13.65,26.12,-0.22
21.46,26.64,-0.10
9.54,20.77,0.08
26.82,26.40,-0.15
16.26,26.27,-0.19
10.55,23.81,-0.02
25.31,26.42,-0.18
9.51,23.74,-0.04
10.99,22.85,-0.03
15.86,26.39,-0.01
11.75,26.19,-0.07
16.45,24.73,-0.22
10.75,23.75,-0.02
8.85,23.02,-0.01
8.55,20.25,0.21
16.56,24.29,-0.13
10.67,24.02,-0.00
45.28,26.04,-0.19
8.53,26.96,0.04
24.82,26.58,-0.20
17.80,25.69,-0.09
17.58,26.66,-0.06
32.68,26.92,-0.21
11.03,22.88,-0.04
10.22,22.04,0.11
10.55,23.85,-0.02
45.22,22.07,-0.03
9.24,22.92,-0.00
10.25,21.17,0.03
11.29,26.28,-0.04
10.72,23.80,0.02
8.16,19.99,0.22
9.15,26.90,-0.06
10.44,21.12,0.04
9.29,23.74,-0.03
45.35,18.71,0.08
18.01,24.28,-0.12
15.59,26.31,-0.20
10.92,26.31,-0.06
45.13,16.75,0.18
12.17,26.18,-0.10
15.76,26.61,-0.09
16.43,25.62,-0.09
36.67,26.57,-0.18
37.87,26.20,-0.21
44.34,16.31,0.23
18.54,20.60,0.04
8.96,21.22,0.04
10.77,23.99,0.08
13.67,26.22,-0.13
17.83,20.85,0.21
16.71,25.39,-0.22
10.73,24.05,-0.00
14.82,26.19,-0.20
44.40,26.38,-0.19
9.99,19.97,0.23
9.87,24.34,0.03
25.27,26.52,-0.17
9.98,20.98,0.22
20.82,26.25,-0.14
9.48,26.37,-0.17
9.72,21.16,0.16
16.39,24.51,-0.24
20.40,26.61,-0.10
9.68,20.89,0.06
13.75,26.58,-0.14
22.35,26.39,-0.15
20.06,26.35,-0.18
10.70,24.07,-0.00
10.12,26.07,-0.04
10.71,24.00,-0.01
14.17,26.57,-0.15
18.45,21.70,0.10
10.07,26.09,-0.17
8.55,20.82,0.21
19.95,26.28,-0.18
24.25,26.47,-0.19
9.93,21.02,0.09
10.06,25.69,-0.09
14.73,26.16,-0.19
19.59,26.57,-0.09
36.96,26.23,-0.19
10.28,20.90,0.07
10.70,24.02,-0.04
20.61,26.85,-0.18
17.63,26.13,-0.10
10.08,21.41,0.13
18.66,22.72,0.02
44.56,15.25,0.21
23.13,26.48,-0.16
9.75,21.25,0.16
10.21,20.28,0.16
10.49,24.97,-0.11
8.21,20.39,0.19
41.58,26.47,-0.19
10.75,24.01,0.08
16.78,22.95,-0.06
18.00,21.77,0.10
14.85,26.62,-0.13
9.85,21.76,0.11
10.13,25.59,-0.09
17.39,21.92,-0.01
25.67,26.53,-0.19
14.55,26.20,-0.08
39.27,26.56,-0.18
16.48,26.35,-0.17
13.18,26.26,-0.11
10.09,21.46,0.12
16.91,26.17,-0.15
9.93,19.66,0.24
19.67,26.35,-0.16
10.74,23.97,0.07
27.12,26.71,-0.15
9.70,20.18,0.09
9.95,21.02,0.09
10.44,25.20,-0.10
9.69,20.13,0.05
16.97,24.54,-0.18
45.22,16.09,0.16
9.77,26.95,-0.01
45.49,20.51,-0.04
9.77,26.77,-0.06
24.72,26.17,-0.16
9.29,23.99,-0.00
8.57,20.61,0.08
17.72,22.98,-0.05
11.56,26.03,-0.07
45.30,23.60,-0.08
9.51,19.96,0.13
10.43,25.30,-0.10
10.09,26.53,-0.01
18.47,20.61,0.11
16.19,20.24,0.10
10.79,26.33,-0.00
8.34,23.18,-0.09
11.49,22.75,-0.08
17.06,26.70,-0.11
11.27,26.60,-0.15
10.62,24.00,0.01
10.26,21.33,0.00
41.60,26.69,-0.17
10.69,23.80,-0.01
10.59,26.67,-0.10
18.58,22.73,0.04
27.89,26.68,-0.17
45.62,26.64,-0.20
11.06,26.67,-0.15
10.66,23.77,-0.04
16.14,22.12,-0.02
16.74,23.45,-0.07
8.15,26.08,0.16
23.86,26.24,-0.16
9.48,24.05,-0.03
9.70,19.92,0.10
9.88,18.97,0.20
13.22,26.66,-0.14
10.72,24.02,0.01
37.51,26.30,-0.18
33.17,26.31,-0.18
10.68,24.01,0.04
32.30,26.28,-0.20
9.02,20.08,0.18
31.27,26.24,-0.17
9.04,20.11,0.17
40.79,26.37,-0.18
40.18,26.40,-0.19
10.20,20.20,0.18
18.56,21.65,0.11
35.18,26.81,-0.17
45.57,24.58,-0.16
28.45,26.72,-0.16
26.96,26.34,-0.08
11.69,26.18,-0.07
10.26,21.50,-0.03
10.70,24.02,0.04
10.05,24.52,0.06
10.24,20.79,0.15
23.30,26.46,-0.16
10.62,23.97,0.01
12.94,26.65,-0.17
7.97,21.11,0.12
17.99,20.96,0.12
18.21,22.76,-0.05
17.90,24.32,-0.16
10.32,23.74,-0.09
26.60,26.34,-0.10
9.79,22.28,0.02
10.68,23.75,0.03
10.34,25.07,0.08
16.65,26.45,-0.20
17.19,20.91,0.17
17.60,26.44,-0.15
27.81,26.30,-0.18
34.66,26.37,-0.23
45.30,24.44,-0.11
10.45,23.20,-0.04
14.48,26.22,-0.10
8.92,23.01,-0.03
30.27,26.81,-0.18
24.49,26.20,-0.16
44.93,19.14,0.12
15.61,20.97,0.05
21.93,26.35,-0.14
11.54,26.66,-0.10
22.64,26.59,-0.17
45.40,21.85,-0.04
26.02,26.25,-0.18
41.02,26.65,-0.19
45.53,19.25,0.02
10.80,26.29,-0.03
9.95,24.43,0.06
23.81,26.54,-0.18
9.52,24.07,-0.07
9.30,21.06,0.07
9.36,20.16,0.18
26.17,26.32,-0.10
19.22,26.40,-0.20
9.73,19.82,0.10
8.54,22.84,-0.01
15.20,26.29,-0.06
17.38,24.47,-0.15
42.32,26.83,-0.21
8.20,21.24,0.20
21.12,26.82,-0.18
38.83,26.54,-0.18
17.27,20.61,0.04
45.38,18.88,0.09
34.77,26.85,-0.16
23.31,26.65,-0.18
44.59,15.20,0.21
10.30,26.23,-0.01
15.95,21.70,-0.05
9.42,20.75,0.15
7.76,23.69,0.01
10.69,24.04,0.05
9.74,19.79,0.07
16.27,20.20,0.14
10.70,24.02,-0.03
8.57,20.61,0.09
10.40,26.46,0.05
13.96,26.20,-0.13
16.18,21.07,0.12
23.29,26.32,-0.16
20.27,26.34,-0.18
20.77,26.84,-0.17
20.15,26.35,-0.17
9.72,19.89,0.09
18.40,22.73,0.02
10.46,24.81,-0.10
11.41,22.97,-0.04
15.74,26.76,-0.14
44.03,15.57,0.03
44.19,12.60,0.12
43.08,27.25,0.07
44.08,12.08,0.15
45.45,19.48,-0.13
41.37,16.12,0.11
44.59,18.27,-0.14
45.68,19.83,-0.17
42.73,13.86,0.08
42.17,15.91,0.16
43.40,16.00,-0.02
45.20,18.97,-0.13
44.80,13.43,-0.05
45.70,27.09,-0.18
45.19,23.67,-0.16
42.93,15.02,-0.07
38.31,13.07,0.12
38.61,15.04,0.21
44.44,10.74,-0.08
45.94,25.28,-0.22
40.01,26.48,0.15
44.23,13.04,0.13
39.07,15.88,0.18
45.41,26.40,-0.17
44.93,14.92,0.01
39.33,15.54,0.15
42.89,15.26,0.02
39.47,26.33,0.15
45.88,24.06,-0.19
41.52,27.39,0.19
45.23,20.10,-0.15
40.51,26.54,0.13
42.43,15.91,0.10
45.62,23.56,-0.21
44.02,14.62,0.02
43.76,26.58,-0.13
44.01,13.05,0.11
40.37,9.13,0.16
43.61,15.64,-0.01
39.11,13.03,-0.00
45.73,21.48,-0.19
44.56,18.37,-0.15
44.62,18.66,-0.14
41.29,27.43,0.17
44.18,11.78,0.18
39.84,26.29,0.17
44.57,10.41,0.04
39.54,12.95,0.01
43.98,10.57,0.19
37.75,13.85,0.12
40.47,13.03,0.08
45.22,25.57,-0.16
38.51,13.03,0.13
39.38,16.03,0.20
45.89,24.21,-0.19
37.06,14.37,0.04
39.67,13.01,0.01
44.45,16.81,-0.02
41.78,16.09,0.10
41.94,26.56,0.03
43.72,15.57,-0.07
41.40,15.69,0.03
45.59,22.53,-0.14
44.09,11.30,0.21
44.91,26.34,-0.16
38.79,15.30,0.20
39.57,26.23,0.14
44.64,12.46,-0.09
43.96,15.39,-0.01
39.48,16.07,0.17
45.14,24.28,-0.16
42.92,14.98,-0.09
37.73,13.79,0.07
40.15,9.17,0.21
42.43,13.68,0.10
39.28,15.51,0.17
40.64,13.00,0.07
45.75,21.39,-0.18
37.85,15.72,0.23
45.41,22.83,-0.19
42.19,13.53,0.13
45.71,25.34,-0.22
44.29,15.47,0.05
44.77,18.86,-0.07
42.29,13.66,0.11
44.02,9.57,-0.06
43.97,11.96,0.09
39.09,16.10,0.23
45.65,27.64,-0.19
37.97,14.74,0.10
44.32,16.75,-0.10
44.82,17.06,-0.09
45.40,24.34,-0.22
45.39,21.18,-0.11
42.95,14.69,0.07
45.43,24.80,-0.21
45.44,24.28,-0.21
39.67,26.24,0.17
44.45,16.68,-0.00
37.28,14.29,0.21
38.01,14.71,0.09
38.64,15.05,0.20
39.68,16.13,0.17
44.58,17.61,-0.07
39.17,15.94,0.22
42.86,14.23,0.08
44.51,11.70,0.00
41.62,13.10,0.10
39.31,16.02,0.21
45.49,22.14,-0.07
44.90,28.00,-0.10
44.22,16.14,-0.01
40.32,15.78,0.11
44.96,28.80,-0.19
39.32,26.68,0.23
45.31,25.59,-0.17
42.84,8.99,0.25
45.48,24.33,-0.08
43.90,10.08,-0.06
44.29,9.69,-0.17
39.95,26.43,0.17
43.48,9.79,0.24
41.05,16.08,0.21
45.11,26.01,-0.14
42.45,15.92,0.07
45.34,20.22,-0.11
44.32,16.37,-0.20
42.03,16.05,0.06
45.60,24.08,-0.23
45.46,20.44,-0.06
37.67,15.47,0.22
38.62,15.05,0.21
44.49,17.60,-0.04
45.18,23.86,-0.14
40.85,15.69,0.04
44.89,26.34,-0.12
44.38,27.64,-0.10
44.88,13.93,-0.05
45.61,24.21,-0.20
43.39,15.79,-0.08
42.94,15.16,0.02
45.83,23.72,-0.20
37.79,14.79,0.15
38.71,15.17,0.30
38.62,15.02,0.22
44.54,18.62,-0.14
45.71,23.16,-0.22
44.84,13.72,0.04
44.33,27.33,-0.04
41.66,9.10,0.24
40.04,26.49,0.15
44.24,15.23,0.02
45.13,19.53,-0.10
45.89,26.83,-0.23
46.19,23.34,-0.23
44.39,14.03,0.10
45.40,25.48,-0.23
38.76,12.98,-0.06
45.27,21.45,-0.06
41.56,13.14,0.10
45.77,22.45,-0.21
44.74,18.69,-0.03
45.74,22.78,-0.21
43.89,9.19,0.23
45.58,28.49,-0.20
45.48,27.86,-0.19
37.31,14.30,0.09
44.53,17.99,-0.05
44.36,27.75,-0.05
40.79,16.15,0.13
43.84,15.63,-0.10
45.66,25.76,-0.22
43.46,15.71,-0.04
44.31,15.02,-0.03
44.38,28.08,-0.09
39.08,15.93,0.20
38.61,15.07,0.21
39.23,16.03,0.19
44.85,13.18,-0.03
44.09,12.29,0.11
45.34,21.13,-0.15
43.94,10.12,-0.07
44.81,15.92,-0.05
45.45,19.52,-0.20
40.05,9.33,0.16
44.24,16.45,-0.07
37.70,13.88,0.02
44.54,26.97,-0.08
44.95,19.12,-0.08
45.79,25.45,-0.19
44.44,11.07,-0.04
44.19,10.82,0.22
41.64,16.16,0.05
45.02,26.31,-0.11
44.55,27.88,-0.08
37.91,15.62,0.25
45.87,27.89,-0.19
44.31,16.45,-0.81
45.78,27.44,-0.22
45.68,27.59,-0.19
40.59,26.55,0.09
44.52,18.11,-0.07
38.00,15.60,0.22
44.33,16.83,-0.11
42.51,15.88,0.06
41.04,16.19,0.08
44.56,10.52,-0.01
45.86,27.96,-0.20
44.88,15.53,-0.02
44.57,18.31,-0.00
43.95,15.15,0.03
41.10,15.70,0.04
