real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
9.914551377296447754e-01,9.984310865402221680e-01,9.929203391075134277e-01,9.979516267776489258e-01,9.936437606811523438e-01,9.985444545745849609e-01
1.007613897323608398e+00,9.988171458244323730e-01,1.008274197578430176e+00,9.985975027084350586e-01,1.009227156639099121e+00,9.991780519485473633e-01
1.008692979812622070e+00,1.000016927719116211e+00,1.009655356407165527e+00,9.994052648544311523e-01,1.010321497917175293e+00,1.000213980674743652e+00
1.002431154251098633e+00,1.000001668930053711e+00,1.003813028335571289e+00,9.994804859161376953e-01,1.004258990287780762e+00,9.997608065605163574e-01
1.000788092613220215e+00,1.001936793327331543e+00,1.001459598541259766e+00,1.001471042633056641e+00,1.001839876174926758e+00,1.002190828323364258e+00
9.881662726402282715e-01,9.932880401611328125e-01,9.892233610153198242e-01,9.929048418998718262e-01,9.899555444717407227e-01,9.936436414718627930e-01
9.871820807456970215e-01,9.955156445503234863e-01,9.879056811332702637e-01,9.947630167007446289e-01,9.884176254272460938e-01,9.959189295768737793e-01
1.017136573791503906e+00,1.001894474029541016e+00,1.017192125320434570e+00,1.002416372299194336e+00,1.017453074455261230e+00,1.002342820167541504e+00
1.018838167190551758e+00,1.000309467315673828e+00,1.020008802413940430e+00,9.995219111442565918e-01,1.020595669746398926e+00,1.000557065010070801e+00
9.905965328216552734e-01,1.000036597251892090e+00,9.916889667510986328e-01,9.993917942047119141e-01,9.919458627700805664e-01,1.000613451004028320e+00
9.892063736915588379e-01,9.986766576766967773e-01,9.900011420249938965e-01,9.982000589370727539e-01,9.905211925506591797e-01,9.990079402923583984e-01
1.013727188110351562e+00,1.002134799957275391e+00,1.014599561691284180e+00,1.001599669456481934e+00,1.015031814575195312e+00,1.002362012863159180e+00
1.014714360237121582e+00,1.001033186912536621e+00,1.015684962272644043e+00,1.000456690788269043e+00,1.016102790832519531e+00,1.001302123069763184e+00
9.964113831520080566e-01,9.978709816932678223e-01,9.969170093536376953e-01,9.975270628929138184e-01,9.978142976760864258e-01,9.981713294982910156e-01
9.968882203102111816e-01,9.973235726356506348e-01,9.981687068939208984e-01,9.967727065086364746e-01,9.987258911132812500e-01,9.972558021545410156e-01
9.875279664993286133e-01,1.000284433364868164e+00,9.881036877632141113e-01,9.996671080589294434e-01,9.885101318359375000e-01,1.000640392303466797e+00
9.880977869033813477e-01,9.980765581130981445e-01,9.891087412834167480e-01,9.977886676788330078e-01,9.893589615821838379e-01,9.983811378479003906e-01
1.004768729209899902e+00,1.008731365203857422e+00,1.004081010818481445e+00,1.009002923965454102e+00,1.004044175148010254e+00,1.008765220642089844e+00
1.005865812301635742e+00,1.007459163665771484e+00,1.006775140762329102e+00,1.006888151168823242e+00,1.007136225700378418e+00,1.007469415664672852e+00
9.849886894226074219e-01,9.981299638748168945e-01,9.858370423316955566e-01,9.985234737396240234e-01,9.866133332252502441e-01,9.987898468971252441e-01
9.844936728477478027e-01,9.990147948265075684e-01,9.851614236831665039e-01,9.986113309860229492e-01,9.855496883392333984e-01,9.995626211166381836e-01
9.804056882858276367e-01,9.947339296340942383e-01,9.814466238021850586e-01,9.941334724426269531e-01,9.822074174880981445e-01,9.953293204307556152e-01
9.799389839172363281e-01,9.949838519096374512e-01,9.811001420021057129e-01,9.940731525421142578e-01,9.816939830780029297e-01,9.953987598419189453e-01
9.729095101356506348e-01,9.972169399261474609e-01,9.743585586547851562e-01,9.957152605056762695e-01,9.778557419776916504e-01,9.959029555320739746e-01
9.723538160324096680e-01,9.938528537750244141e-01,9.733127355575561523e-01,9.923096299171447754e-01,9.751297235488891602e-01,9.939382076263427734e-01
1.011479139328002930e+00,1.001065731048583984e+00,1.012948036193847656e+00,1.000173091888427734e+00,1.013546228408813477e+00,1.001263499259948730e+00
1.012723922729492188e+00,1.000132799148559570e+00,1.013774871826171875e+00,9.992846250534057617e-01,1.014310240745544434e+00,1.000169992446899414e+00
1.026011705398559570e+00,1.004975795745849609e+00,1.026880502700805664e+00,1.004739046096801758e+00,1.027652859687805176e+00,1.004697322845458984e+00
1.024831771850585938e+00,1.006573438644409180e+00,1.025871515274047852e+00,1.006644248962402344e+00,1.026399254798889160e+00,1.006625294685363770e+00
9.781726598739624023e-01,9.936525821685791016e-01,9.791471958160400391e-01,9.938439726829528809e-01,9.797585010528564453e-01,9.943265318870544434e-01
9.799678325653076172e-01,9.946817755699157715e-01,9.806736707687377930e-01,9.947650432586669922e-01,9.806292653083801270e-01,9.952473640441894531e-01
9.939432144165039062e-01,1.001636743545532227e+00,9.947651028633117676e-01,1.001217722892761230e+00,9.948184490203857422e-01,1.001600742340087891e+00
9.954608082771301270e-01,1.000339388847351074e+00,9.963051080703735352e-01,1.000467181205749512e+00,9.969516396522521973e-01,1.001249313354492188e+00
9.715297222137451172e-01,9.983520507812500000e-01,9.723184108734130859e-01,9.972592592239379883e-01,9.736720323562622070e-01,9.988938570022583008e-01
9.726212024688720703e-01,9.976974129676818848e-01,9.736547470092773438e-01,9.978526830673217773e-01,9.736034870147705078e-01,9.984346032142639160e-01
9.901524782180786133e-01,9.993553757667541504e-01,9.910221099853515625e-01,9.990735054016113281e-01,9.915673732757568359e-01,1.000193357467651367e+00
9.915449023246765137e-01,9.991158246994018555e-01,9.925375580787658691e-01,9.987648725509643555e-01,9.929879903793334961e-01,9.997943639755249023e-01
9.989553093910217285e-01,9.985757470130920410e-01,1.000215411186218262e+00,9.979928731918334961e-01,1.000733613967895508e+00,9.991920590400695801e-01
9.997021555900573730e-01,9.987564682960510254e-01,1.001066923141479492e+00,9.981445074081420898e-01,1.001610279083251953e+00,9.992107748985290527e-01
9.864454269409179688e-01,9.957433938980102539e-01,9.873504638671875000e-01,9.953114986419677734e-01,9.880014657974243164e-01,9.964034557342529297e-01
9.871194958686828613e-01,9.969265460968017578e-01,9.880269765853881836e-01,9.966573715209960938e-01,9.887133836746215820e-01,9.972992539405822754e-01
9.896034598350524902e-01,9.999678134918212891e-01,9.905475974082946777e-01,9.999604225158691406e-01,9.912739396095275879e-01,1.000684261322021484e+00
9.914975166320800781e-01,9.986076354980468750e-01,9.925191402435302734e-01,9.987949132919311523e-01,9.932922720909118652e-01,9.994185566902160645e-01
9.879019260406494141e-01,1.001574635505676270e+00,9.880447983741760254e-01,1.001458525657653809e+00,9.883385300636291504e-01,1.002166390419006348e+00
9.909422397613525391e-01,9.993196725845336914e-01,9.915838241577148438e-01,9.988498091697692871e-01,9.918189048767089844e-01,9.997440576553344727e-01
1.017758965492248535e+00,1.008857488632202148e+00,1.018598794937133789e+00,1.008829355239868164e+00,1.019252181053161621e+00,1.008840322494506836e+00
1.019290924072265625e+00,1.007017493247985840e+00,1.019891023635864258e+00,1.007106900215148926e+00,1.020808935165405273e+00,1.007627248764038086e+00
9.913067817687988281e-01,1.000079393386840820e+00,9.918554425239562988e-01,9.996798038482666016e-01,9.922287464141845703e-01,1.000473856925964355e+00
9.910472631454467773e-01,9.995278120040893555e-01,9.918982982635498047e-01,9.993012547492980957e-01,9.924076795578002930e-01,9.994783401489257812e-01
9.902604818344116211e-01,1.001520991325378418e+00,9.891060590744018555e-01,1.001756191253662109e+00,9.890294671058654785e-01,1.001793622970581055e+00
9.883327484130859375e-01,1.003222107887268066e+00,9.886972904205322266e-01,1.002980232238769531e+00,9.890038967132568359e-01,1.003672361373901367e+00
1.011106610298156738e+00,1.003632783889770508e+00,1.012412786483764648e+00,1.003040790557861328e+00,1.012854456901550293e+00,1.003950953483581543e+00
1.010259389877319336e+00,1.002202272415161133e+00,1.011316180229187012e+00,1.001637339591979980e+00,1.011783242225646973e+00,1.002544879913330078e+00
9.953771829605102539e-01,9.959439039230346680e-01,9.965538978576660156e-01,9.951622486114501953e-01,9.970222115516662598e-01,9.964967966079711914e-01
9.953908920288085938e-01,9.972490072250366211e-01,9.967786669731140137e-01,9.963315725326538086e-01,9.972288608551025391e-01,9.975691437721252441e-01
9.944396615028381348e-01,1.002011299133300781e+00,9.951890707015991211e-01,1.001653552055358887e+00,9.958814978599548340e-01,1.002688646316528320e+00
9.954477548599243164e-01,9.995100498199462891e-01,9.964262247085571289e-01,9.991607666015625000e-01,9.970048666000366211e-01,9.996376037597656250e-01
9.958606958389282227e-01,9.982339143753051758e-01,9.967339634895324707e-01,9.980230331420898438e-01,9.975889325141906738e-01,9.989460706710815430e-01
9.956554770469665527e-01,9.957410097122192383e-01,9.963369965553283691e-01,9.956430196762084961e-01,9.974275231361389160e-01,9.966717958450317383e-01
9.866393804550170898e-01,9.977779984474182129e-01,9.870347976684570312e-01,9.973707199096679688e-01,9.875382184982299805e-01,9.982460737228393555e-01
9.847973585128784180e-01,9.967458844184875488e-01,9.860782623291015625e-01,9.961915016174316406e-01,9.864715337753295898e-01,9.967297315597534180e-01
1.004952192306518555e+00,1.002670764923095703e+00,1.005706548690795898e+00,1.002511501312255859e+00,1.006156444549560547e+00,1.003373503684997559e+00
1.002785682678222656e+00,1.004852056503295898e+00,1.003825426101684570e+00,1.004725933074951172e+00,1.004458904266357422e+00,1.004716634750366211e+00
1.016236782073974609e+00,1.003782987594604492e+00,1.017456531524658203e+00,1.003498077392578125e+00,1.017270326614379883e+00,1.004077911376953125e+00
1.016369104385375977e+00,1.001061558723449707e+00,1.017223238945007324e+00,1.001077771186828613e+00,1.017913341522216797e+00,1.001523494720458984e+00
1.035828113555908203e+00,1.007944583892822266e+00,1.037030458450317383e+00,1.007163286209106445e+00,1.037520170211791992e+00,1.008105516433715820e+00
1.035377264022827148e+00,1.010131478309631348e+00,1.036616563796997070e+00,1.009528875350952148e+00,1.037069320678710938e+00,1.010174751281738281e+00
9.925618171691894531e-01,9.976449608802795410e-01,9.935119152069091797e-01,9.970213174819946289e-01,9.938021898269653320e-01,9.979037642478942871e-01
9.905010461807250977e-01,9.994964003562927246e-01,9.907056689262390137e-01,9.995181560516357422e-01,9.904564619064331055e-01,9.997841119766235352e-01
1.007448792457580566e+00,1.003037929534912109e+00,1.008808612823486328e+00,1.002093076705932617e+00,1.009304165840148926e+00,1.003364801406860352e+00
1.006808042526245117e+00,1.005255699157714844e+00,1.008179068565368652e+00,1.004315495491027832e+00,1.008612155914306641e+00,1.005207061767578125e+00
9.824928045272827148e-01,9.940712451934814453e-01,9.834171533584594727e-01,9.934415817260742188e-01,9.837445020675659180e-01,9.943909645080566406e-01
9.807063341140747070e-01,9.930644035339355469e-01,9.819607734680175781e-01,9.930096268653869629e-01,9.827043414115905762e-01,9.933091402053833008e-01
1.018536686897277832e+00,1.000366210937500000e+00,1.019437551498413086e+00,1.000073552131652832e+00,1.019657611846923828e+00,1.000492095947265625e+00
1.019041061401367188e+00,9.999895095825195312e-01,1.019926786422729492e+00,9.998229146003723145e-01,1.020040273666381836e+00,1.000065088272094727e+00
9.855776429176330566e-01,9.944460391998291016e-01,9.865847229957580566e-01,9.938837289810180664e-01,9.871490001678466797e-01,9.949586987495422363e-01
9.855444431304931641e-01,9.943688511848449707e-01,9.863963127136230469e-01,9.936414361000061035e-01,9.869858026504516602e-01,9.946967959403991699e-01
1.018557310104370117e+00,1.001105189323425293e+00,1.019199013710021973e+00,1.000485420227050781e+00,1.019749522209167480e+00,1.001128435134887695e+00
1.016420841217041016e+00,1.002048373222351074e+00,1.017686367034912109e+00,1.001798272132873535e+00,1.018370389938354492e+00,1.001777410507202148e+00
9.799954891204833984e-01,9.935158491134643555e-01,9.807419776916503906e-01,9.937201738357543945e-01,9.814971685409545898e-01,9.941344261169433594e-01
9.769339561462402344e-01,9.959307909011840820e-01,9.783530831336975098e-01,9.955672025680541992e-01,9.791538715362548828e-01,9.964479804039001465e-01
9.913067817687988281e-01,9.955497980117797852e-01,9.921405315399169922e-01,9.953635931015014648e-01,9.927306175231933594e-01,9.962648153305053711e-01
9.923640489578247070e-01,9.969470500946044922e-01,9.927414059638977051e-01,9.966976642608642578e-01,9.931939840316772461e-01,9.975470304489135742e-01
1.014314413070678711e+00,1.003126025199890137e+00,1.015382528305053711e+00,1.002955555915832520e+00,1.015841364860534668e+00,1.003493666648864746e+00
1.012119770050048828e+00,1.006310105323791504e+00,1.012973666191101074e+00,1.005679130554199219e+00,1.013263463973999023e+00,1.006385684013366699e+00
9.787447452545166016e-01,9.969960451126098633e-01,9.799161553382873535e-01,9.969003796577453613e-01,9.804056286811828613e-01,9.976098537445068359e-01
9.788410663604736328e-01,9.967553615570068359e-01,9.801579713821411133e-01,9.968709945678710938e-01,9.804717302322387695e-01,9.970486760139465332e-01
9.929833412170410156e-01,9.971559047698974609e-01,9.942827224731445312e-01,9.963948726654052734e-01,9.947457313537597656e-01,9.977535009384155273e-01
9.930904507637023926e-01,9.982589483261108398e-01,9.942802786827087402e-01,9.981167316436767578e-01,9.948785901069641113e-01,9.985324740409851074e-01
9.950410723686218262e-01,1.002726793289184570e+00,9.960144162178039551e-01,1.002160906791687012e+00,9.964981079101562500e-01,1.003037929534912109e+00
9.934853315353393555e-01,1.002866983413696289e+00,9.946773648262023926e-01,1.002809524536132812e+00,9.953378438949584961e-01,1.003021478652954102e+00
9.966263771057128906e-01,9.966651797294616699e-01,9.977674484252929688e-01,9.965201020240783691e-01,9.984874725341796875e-01,9.966583251953125000e-01
9.979083538055419922e-01,9.968661069869995117e-01,9.985528588294982910e-01,9.967861175537109375e-01,9.985177516937255859e-01,9.971958994865417480e-01
1.002921581268310547e+00,9.999377131462097168e-01,1.004028677940368652e+00,1.000056385993957520e+00,1.004835605621337891e+00,1.000614881515502930e+00
1.001054167747497559e+00,1.003416180610656738e+00,1.001836061477661133e+00,1.002858400344848633e+00,1.002319216728210449e+00,1.003522515296936035e+00
1.029633522033691406e+00,1.013213634490966797e+00,1.029804944992065430e+00,1.013398766517639160e+00,1.029914140701293945e+00,1.013114452362060547e+00
1.032299757003784180e+00,1.010983705520629883e+00,1.033267736434936523e+00,1.011112809181213379e+00,1.033860921859741211e+00,1.010836362838745117e+00
9.923163652420043945e-01,1.000884532928466797e+00,9.920019507408142090e-01,1.000398159027099609e+00,9.921729564666748047e-01,1.001077651977539062e+00
9.951176643371582031e-01,9.989030361175537109e-01,9.956544041633605957e-01,9.982898235321044922e-01,9.961465001106262207e-01,9.991069436073303223e-01
9.875240325927734375e-01,1.001169919967651367e+00,9.888453483581542969e-01,1.000879883766174316e+00,9.895563125610351562e-01,1.001033425331115723e+00
9.881204962730407715e-01,9.999313354492187500e-01,9.891839027404785156e-01,9.991828799247741699e-01,9.897041320800781250e-01,1.000356912612915039e+00
9.992781877517700195e-01,9.987875223159790039e-01,1.000637531280517578e+00,9.981303215026855469e-01,1.001210927963256836e+00,9.992450475692749023e-01
9.974346160888671875e-01,1.000278949737548828e+00,9.986478090286254883e-01,9.997994303703308105e-01,9.992332458496093750e-01,1.000315427780151367e+00
1.001931786537170410e+00,9.955946207046508789e-01,1.003287434577941895e+00,9.946865439414978027e-01,1.003611445426940918e+00,9.959555864334106445e-01
1.001238107681274414e+00,9.940477013587951660e-01,1.002510547637939453e+00,9.932333827018737793e-01,1.002787113189697266e+00,9.945701360702514648e-01
1.010984897613525391e+00,1.000198483467102051e+00,1.011563777923583984e+00,9.999212026596069336e-01,1.011533498764038086e+00,1.000347137451171875e+00
1.011403083801269531e+00,9.984877109527587891e-01,1.012431859970092773e+00,9.979013204574584961e-01,1.012642621994018555e+00,9.988384842872619629e-01
1.035109996795654297e+00,1.003678083419799805e+00,1.035023331642150879e+00,1.003749370574951172e+00,1.035409212112426758e+00,1.003625035285949707e+00
1.034134626388549805e+00,1.003504037857055664e+00,1.035047769546508789e+00,1.002812147140502930e+00,1.035858869552612305e+00,1.003346204757690430e+00
9.892332553863525391e-01,9.980614185333251953e-01,9.899587631225585938e-01,9.980089068412780762e-01,9.906372427940368652e-01,9.985950589179992676e-01
9.886755943298339844e-01,9.978307485580444336e-01,9.890617728233337402e-01,9.973750710487365723e-01,9.894477725028991699e-01,9.983831644058227539e-01
9.967936277389526367e-01,9.981851577758789062e-01,9.975512623786926270e-01,9.974010586738586426e-01,9.980653524398803711e-01,9.983121752738952637e-01
9.948037862777709961e-01,1.000327110290527344e+00,9.954172372817993164e-01,9.997465610504150391e-01,9.957300424575805664e-01,1.000501036643981934e+00
1.000785589218139648e+00,9.978128671646118164e-01,1.001368999481201172e+00,9.972885251045227051e-01,1.002425432205200195e+00,9.980572462081909180e-01
1.001706004142761230e+00,9.979654550552368164e-01,1.002522826194763184e+00,9.973452687263488770e-01,1.003442287445068359e+00,9.982197284698486328e-01
1.006332874298095703e+00,1.004345655441284180e+00,1.007040023803710938e+00,1.004433155059814453e+00,1.007786512374877930e+00,1.004989862442016602e+00
1.005926609039306641e+00,1.004235148429870605e+00,1.006500959396362305e+00,1.003831624984741211e+00,1.007182240486145020e+00,1.004683852195739746e+00
9.779807925224304199e-01,9.958857297897338867e-01,9.789720177650451660e-01,9.950039386749267578e-01,9.793560504913330078e-01,9.963940978050231934e-01
9.773468971252441406e-01,9.955514669418334961e-01,9.784668684005737305e-01,9.955101609230041504e-01,9.790239930152893066e-01,9.961390495300292969e-01
9.811366796493530273e-01,9.995525479316711426e-01,9.817433357238769531e-01,9.995955824851989746e-01,9.823148250579833984e-01,1.000490903854370117e+00
9.815388917922973633e-01,9.990329146385192871e-01,9.820157289505004883e-01,9.989929199218750000e-01,9.823865890502929688e-01,9.998799562454223633e-01
9.923322200775146484e-01,9.913476705551147461e-01,9.935315251350402832e-01,9.914602041244506836e-01,9.941526651382446289e-01,9.917926788330078125e-01
9.938273429870605469e-01,9.911338686943054199e-01,9.949309825897216797e-01,9.909691810607910156e-01,9.955193996429443359e-01,9.913757443428039551e-01
1.011763095855712891e+00,1.002956867218017578e+00,1.012864112854003906e+00,1.002755165100097656e+00,1.013314485549926758e+00,1.002682328224182129e+00
1.011219501495361328e+00,1.000928163528442383e+00,1.012334704399108887e+00,1.000601172447204590e+00,1.012381553649902344e+00,1.001017093658447266e+00
1.005473852157592773e+00,1.005296230316162109e+00,1.006296873092651367e+00,1.005146741867065430e+00,1.006777524948120117e+00,1.005856990814208984e+00
1.006889462471008301e+00,1.006676673889160156e+00,1.007736563682556152e+00,1.005353927612304688e+00,1.009685277938842773e+00,1.006772518157958984e+00
9.912046790122985840e-01,9.991313219070434570e-01,9.921631813049316406e-01,9.986298084259033203e-01,9.927117228507995605e-01,9.996418356895446777e-01
9.883393049240112305e-01,1.002899408340454102e+00,9.888507127761840820e-01,1.002304077148437500e+00,9.886956214904785156e-01,1.003211259841918945e+00
9.828721284866333008e-01,9.939086437225341797e-01,9.841038584709167480e-01,9.938143491744995117e-01,9.845356941223144531e-01,9.942281246185302734e-01
9.828664064407348633e-01,9.952172040939331055e-01,9.838333725929260254e-01,9.949665665626525879e-01,9.841422438621520996e-01,9.958860874176025391e-01
9.861723780632019043e-01,1.001582026481628418e+00,9.867419004440307617e-01,1.001091003417968750e+00,9.868711233139038086e-01,1.002077579498291016e+00
9.898883104324340820e-01,9.999855160713195801e-01,9.907814264297485352e-01,9.994361400604248047e-01,9.911841750144958496e-01,1.000614166259765625e+00
9.863559007644653320e-01,9.935359954833984375e-01,9.870855808258056641e-01,9.932924509048461914e-01,9.877811670303344727e-01,9.944612383842468262e-01
9.847590923309326172e-01,9.946743249893188477e-01,9.858086109161376953e-01,9.949496984481811523e-01,9.865275621414184570e-01,9.956669807434082031e-01
9.797520637512207031e-01,9.948817491531372070e-01,9.810162782669067383e-01,9.950245022773742676e-01,9.813213348388671875e-01,9.958449006080627441e-01
9.790714979171752930e-01,9.969786405563354492e-01,9.799486398696899414e-01,9.964697360992431641e-01,9.795821905136108398e-01,9.973800182342529297e-01
9.960253834724426270e-01,9.999884366989135742e-01,9.970728158950805664e-01,9.996181726455688477e-01,9.974304437637329102e-01,1.000086426734924316e+00
9.949306249618530273e-01,9.993025064468383789e-01,9.959609508514404297e-01,9.991345405578613281e-01,9.968201518058776855e-01,1.000091791152954102e+00
9.919050931930541992e-01,9.996114969253540039e-01,9.930447340011596680e-01,9.988691210746765137e-01,9.935013651847839355e-01,9.999548792839050293e-01
9.932219982147216797e-01,9.982969760894775391e-01,9.942126870155334473e-01,9.977434873580932617e-01,9.946223497390747070e-01,9.987941384315490723e-01
9.810497760772705078e-01,9.936362504959106445e-01,9.821749329566955566e-01,9.937925338745117188e-01,9.826872348785400391e-01,9.942530393600463867e-01
9.822771549224853516e-01,9.928686618804931641e-01,9.831605553627014160e-01,9.934709668159484863e-01,9.838883876800537109e-01,9.938277006149291992e-01
9.999372959136962891e-01,9.972565174102783203e-01,1.000923752784729004e+00,9.966461062431335449e-01,1.001557826995849609e+00,9.976395964622497559e-01
9.989827871322631836e-01,9.981889724731445312e-01,9.998899102210998535e-01,9.978040456771850586e-01,1.000259399414062500e+00,9.987314343452453613e-01
1.019745349884033203e+00,1.006053686141967773e+00,1.020634412765502930e+00,1.005543470382690430e+00,1.021376371383666992e+00,1.006115078926086426e+00
1.021882534027099609e+00,1.004486799240112305e+00,1.022577047348022461e+00,1.004658818244934082e+00,1.023374319076538086e+00,1.005406141281127930e+00
1.005760669708251953e+00,9.994472265243530273e-01,1.007016897201538086e+00,9.993325471878051758e-01,1.007669210433959961e+00,9.993920326232910156e-01
1.004302024841308594e+00,9.989570379257202148e-01,1.005370378494262695e+00,9.987151622772216797e-01,1.006097912788391113e+00,9.994873404502868652e-01
9.858197569847106934e-01,1.000293016433715820e+00,9.866242408752441406e-01,9.994252920150756836e-01,9.866629838943481445e-01,1.000685930252075195e+00
9.889228343963623047e-01,9.991739988327026367e-01,9.897413253784179688e-01,9.991405010223388672e-01,9.902170896530151367e-01,9.998620152473449707e-01
1.002914309501647949e+00,9.987037181854248047e-01,1.004135847091674805e+00,9.976487159729003906e-01,1.004625320434570312e+00,9.990198016166687012e-01
1.003861784934997559e+00,9.989093542098999023e-01,1.004868507385253906e+00,9.980123639106750488e-01,1.005285382270812988e+00,9.991872310638427734e-01
1.000529289245605469e+00,1.000335693359375000e+00,1.001225352287292480e+00,1.000102281570434570e+00,1.002049922943115234e+00,1.000756382942199707e+00
9.990782737731933594e-01,1.000118494033813477e+00,1.000137090682983398e+00,9.997909665107727051e-01,1.000795483589172363e+00,1.000249147415161133e+00
1.012951135635375977e+00,1.008983373641967773e+00,1.013861179351806641e+00,1.008406162261962891e+00,1.013779401779174805e+00,1.009055137634277344e+00
1.005012512207031250e+00,1.016525030136108398e+00,1.002859830856323242e+00,1.017882466316223145e+00,1.000860929489135742e+00,1.016377329826354980e+00
9.951811432838439941e-01,9.970239400863647461e-01,9.964554905891418457e-01,9.971653819084167480e-01,9.971283674240112305e-01,9.972054958343505859e-01
9.943946599960327148e-01,9.995323419570922852e-01,9.946264028549194336e-01,9.995872974395751953e-01,9.948233366012573242e-01,1.000054836273193359e+00
9.700455665588378906e-01,9.951796531677246094e-01,9.714791774749755859e-01,9.951351881027221680e-01,9.721682071685791016e-01,9.957107305526733398e-01
9.693025350570678711e-01,9.949256181716918945e-01,9.703873395919799805e-01,9.946215152740478516e-01,9.711031913757324219e-01,9.957607984542846680e-01
1.002237319946289062e+00,1.000232696533203125e+00,1.001785993576049805e+00,1.000563621520996094e+00,1.001699090003967285e+00,1.000647544860839844e+00
1.000429034233093262e+00,9.997171163558959961e-01,1.001519322395324707e+00,9.989956617355346680e-01,1.001872181892395020e+00,9.999721050262451172e-01
9.949758052825927734e-01,9.976369142532348633e-01,9.958259463310241699e-01,9.971274733543395996e-01,9.964428544044494629e-01,9.979636669158935547e-01
9.948987960815429688e-01,1.000374436378479004e+00,9.933737516403198242e-01,1.001280546188354492e+00,9.928950071334838867e-01,1.000601291656494141e+00
1.017210245132446289e+00,1.000271081924438477e+00,1.015582084655761719e+00,1.001032590866088867e+00,1.015208244323730469e+00,1.000455141067504883e+00
1.016729235649108887e+00,9.996298551559448242e-01,1.016861200332641602e+00,9.999220967292785645e-01,1.017048001289367676e+00,1.000018835067749023e+00
9.887485504150390625e-01,9.971868395805358887e-01,9.894802570343017578e-01,9.972696900367736816e-01,9.896681308746337891e-01,9.976201057434082031e-01
9.898593425750732422e-01,9.957771301269531250e-01,9.906613826751708984e-01,9.957916140556335449e-01,9.907873868942260742e-01,9.962437152862548828e-01
1.002913951873779297e+00,1.000166177749633789e+00,1.003584623336791992e+00,9.994699954986572266e-01,1.003987312316894531e+00,1.000321149826049805e+00
1.002452611923217773e+00,1.000281333923339844e+00,1.003309965133666992e+00,1.000018954277038574e+00,1.003508687019348145e+00,1.000719428062438965e+00
1.011605739593505859e+00,1.000177860260009766e+00,1.012347817420959473e+00,1.000270128250122070e+00,1.013287544250488281e+00,1.000314950942993164e+00
1.008719205856323242e+00,1.002787351608276367e+00,1.010243177413940430e+00,1.002754211425781250e+00,1.011351823806762695e+00,1.002612590789794922e+00
9.954820871353149414e-01,9.981126189231872559e-01,9.958738088607788086e-01,9.976558685302734375e-01,9.965011477470397949e-01,9.984007477760314941e-01
9.950388669967651367e-01,9.976636171340942383e-01,9.960004091262817383e-01,9.974382519721984863e-01,9.967712163925170898e-01,9.978520274162292480e-01
1.005188822746276855e+00,1.008083343505859375e+00,1.007254600524902344e+00,1.006127595901489258e+00,1.009541988372802734e+00,1.006747245788574219e+00
1.002856254577636719e+00,1.007192850112915039e+00,1.004133820533752441e+00,1.005342841148376465e+00,1.006232976913452148e+00,1.006379604339599609e+00
9.762281775474548340e-01,9.952089190483093262e-01,9.774047136306762695e-01,9.945722818374633789e-01,9.776901006698608398e-01,9.957056641578674316e-01
9.745715856552124023e-01,9.983524084091186523e-01,9.744520783424377441e-01,9.980968236923217773e-01,9.747653603553771973e-01,9.990394711494445801e-01
1.000607132911682129e+00,1.000025033950805664e+00,1.001882433891296387e+00,9.995528459548950195e-01,1.002342343330383301e+00,9.998260140419006348e-01
1.000192403793334961e+00,1.000312089920043945e+00,1.001071214675903320e+00,1.000191926956176758e+00,1.001654624938964844e+00,1.000950455665588379e+00
1.016507863998413086e+00,1.000069022178649902e+00,1.017174482345581055e+00,9.994671344757080078e-01,1.017677307128906250e+00,1.000092744827270508e+00
1.017118692398071289e+00,1.000654816627502441e+00,1.017883181571960449e+00,9.999265074729919434e-01,1.018524408340454102e+00,1.000665783882141113e+00
9.785681962966918945e-01,9.929261207580566406e-01,9.789562225341796875e-01,9.925590753555297852e-01,9.797643423080444336e-01,9.935849905014038086e-01
9.781560301780700684e-01,9.952698945999145508e-01,9.790545701980590820e-01,9.951723814010620117e-01,9.797655344009399414e-01,9.961639642715454102e-01
9.918197393417358398e-01,9.970611333847045898e-01,9.925241470336914062e-01,9.964287281036376953e-01,9.928857088088989258e-01,9.972738027572631836e-01
9.916800260543823242e-01,9.955556392669677734e-01,9.929267168045043945e-01,9.951831698417663574e-01,9.931045174598693848e-01,9.957923889160156250e-01
1.000403881072998047e+00,9.997221231460571289e-01,1.000961542129516602e+00,9.992395043373107910e-01,1.001408815383911133e+00,1.000061988830566406e+00
9.980229735374450684e-01,1.002720236778259277e+00,9.985578656196594238e-01,1.002090573310852051e+00,9.987504482269287109e-01,1.003053307533264160e+00
9.789433479309082031e-01,9.955143928527832031e-01,9.785568714141845703e-01,9.954736828804016113e-01,9.788502454757690430e-01,9.961178898811340332e-01
9.786454439163208008e-01,9.957123994827270508e-01,9.782329797744750977e-01,9.956011176109313965e-01,9.783708453178405762e-01,9.960656166076660156e-01
9.970955848693847656e-01,1.001991152763366699e+00,9.954378604888916016e-01,1.002996325492858887e+00,9.949244856834411621e-01,1.002409696578979492e+00
1.000013589859008789e+00,9.995393753051757812e-01,1.000487923622131348e+00,9.992392063140869141e-01,1.000314950942993164e+00,9.996391534805297852e-01
