real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
9.977651834487915039e-01,9.989643096923828125e-01,9.996767044067382812e-01,9.982091784477233887e-01,9.973468780517578125e-01,9.989555478096008301e-01
9.988135099411010742e-01,1.011512517929077148e+00,9.997441172599792480e-01,1.011564254760742188e+00,1.001028418540954590e+00,1.011226654052734375e+00
9.976264834403991699e-01,1.007174253463745117e+00,9.994292855262756348e-01,1.007264614105224609e+00,9.992655515670776367e-01,1.007320642471313477e+00
9.994843602180480957e-01,1.002776145935058594e+00,1.000847339630126953e+00,1.001513481140136719e+00,1.000025987625122070e+00,1.002189636230468750e+00
1.001694202423095703e+00,1.006124615669250488e+00,1.004380226135253906e+00,1.005845427513122559e+00,1.005154371261596680e+00,1.005440950393676758e+00
9.864689111709594727e-01,9.891457557678222656e-01,9.859499335289001465e-01,9.884649515151977539e-01,9.857016801834106445e-01,9.893482923507690430e-01
9.863467216491699219e-01,9.884283542633056641e-01,9.861217737197875977e-01,9.864192605018615723e-01,9.839242696762084961e-01,9.892618656158447266e-01
9.997874498367309570e-01,9.950120449066162109e-01,1.000909447669982910e+00,9.947265386581420898e-01,1.000972032546997070e+00,9.951791763305664062e-01
9.991487264633178711e-01,9.926561117172241211e-01,1.001467585563659668e+00,9.924785494804382324e-01,1.000720858573913574e+00,9.924229383468627930e-01
1.004708170890808105e+00,1.007419705390930176e+00,1.006291985511779785e+00,1.007373929023742676e+00,1.007448434829711914e+00,1.007699251174926758e+00
1.005135059356689453e+00,1.006251811981201172e+00,1.005737304687500000e+00,1.006316542625427246e+00,1.006387948989868164e+00,1.006549477577209473e+00
9.970457553863525391e-01,1.002338886260986328e+00,9.961132407188415527e-01,1.000936746597290039e+00,9.963825941085815430e-01,1.002635359764099121e+00
9.961907267570495605e-01,1.000378847122192383e+00,9.967065453529357910e-01,9.995253086090087891e-01,9.954683780670166016e-01,1.001110672950744629e+00
9.892859458923339844e-01,1.005536198616027832e+00,9.900840520858764648e-01,1.005918025970458984e+00,9.917298555374145508e-01,1.005480527877807617e+00
9.890595674514770508e-01,1.001809835433959961e+00,9.904091358184814453e-01,1.002070188522338867e+00,9.909070730209350586e-01,1.001900672912597656e+00
1.011074781417846680e+00,1.011632919311523438e+00,1.012805223464965820e+00,1.008948087692260742e+00,1.009602308273315430e+00,1.012027740478515625e+00
1.011989831924438477e+00,1.011226415634155273e+00,1.011272549629211426e+00,1.010218620300292969e+00,1.010069131851196289e+00,1.011812806129455566e+00
9.881292581558227539e-01,9.933614730834960938e-01,9.890346527099609375e-01,9.932159185409545898e-01,9.887617826461791992e-01,9.938519597053527832e-01
9.859582185745239258e-01,9.925084114074707031e-01,9.868434667587280273e-01,9.925803542137145996e-01,9.859513044357299805e-01,9.933571219444274902e-01
9.828339219093322754e-01,9.947010278701782227e-01,9.856328964233398438e-01,9.941271543502807617e-01,9.852241277694702148e-01,9.947381019592285156e-01
9.819433093070983887e-01,9.914032816886901855e-01,9.842625856399536133e-01,9.904439449310302734e-01,9.816606640815734863e-01,9.920580387115478516e-01
1.011246442794799805e+00,1.007502555847167969e+00,1.012834191322326660e+00,1.007952690124511719e+00,1.014598369598388672e+00,1.007183670997619629e+00
1.012623548507690430e+00,1.005422949790954590e+00,1.013789653778076172e+00,1.005870938301086426e+00,1.014641046524047852e+00,1.006086230278015137e+00
9.950416088104248047e-01,9.990481138229370117e-01,9.973602890968322754e-01,9.984000921249389648e-01,9.953109025955200195e-01,9.986223578453063965e-01
9.960980415344238281e-01,9.989141225814819336e-01,9.961549043655395508e-01,9.978410005569458008e-01,9.927217364311218262e-01,1.000176906585693359e+00
1.006332397460937500e+00,1.009419560432434082e+00,1.008339881896972656e+00,1.009309053421020508e+00,1.008148670196533203e+00,1.008514881134033203e+00
1.007274866104125977e+00,1.018562793731689453e+00,1.010894060134887695e+00,1.017760872840881348e+00,1.012001156806945801e+00,1.015815496444702148e+00
9.959651231765747070e-01,9.977720975875854492e-01,9.940850734710693359e-01,9.967408776283264160e-01,9.927726387977600098e-01,9.991241693496704102e-01
9.944492578506469727e-01,9.972377419471740723e-01,9.912768602371215820e-01,9.952039122581481934e-01,9.902586936950683594e-01,9.983882904052734375e-01
